job_family,seniority,contract_type,region_code,remote_flag,min_years_exp,edu_min,responsibilities_count,requirements_count,tools_mentioned,lang_req,tech_skill,data_skill,design_skill,sales_skill,marketing_skill,ops_skill,salary_min,salary_max,salary_per_year_exp,req_to_resp_ratio,skill_density,complexity,jd_text
0,3,0,3,0,5.06,2,15,15,6,0,81.0,49.1,36.6,33.6,43.8,39.6,59709,92426,12544.05,1.0,9.458,1.929,"Senior Software role. Focus on microservices, CI/CD, and API. Requirements: 15 items; Responsibilities: 15 items."
0,1,0,0,0,0.67,1,8,11,10,2,98.4,47.4,36.9,52.6,29.8,40.0,36241,66279,30680.53,1.375,16.056,1.425,"Junior Software role. Focus on backend, microservices, and CI/CD. Requirements: 11 items; Responsibilities: 8 items."
1,0,0,1,0,1.43,1,7,9,3,2,15.9,43.2,24.1,47.2,32.3,47.0,33685,38367,14818.13,1.286,13.105,0.127,"Intern Data role. Focus on ETL, SQL, and modeling. Requirements: 9 items; Responsibilities: 7 items."
1,3,1,4,1,10.84,1,16,16,6,0,42.6,82.2,58.8,40.3,60.7,58.5,76032,107089,7735.49,1.0,10.723,1.345,"Senior Data role. Focus on dashboard, pipelines, and ETL. Requirements: 16 items; Responsibilities: 16 items."
4,3,0,4,1,7.36,1,8,21,11,0,62.6,55.3,41.8,27.1,100.0,78.0,82259,122554,12246.58,2.625,12.581,1.782,"Senior Marketing role. Focus on SEO, campaigns, and analytics. Requirements: 21 items; Responsibilities: 8 items."
5,1,1,3,0,2.54,1,7,13,5,2,44.5,26.5,40.5,38.9,46.3,69.8,36714,44538,11472.84,1.857,13.319,0.396,"Junior Operations role. Focus on reporting, coordination, and SOP. Requirements: 13 items; Responsibilities: 7 items."
1,3,0,2,0,7.57,1,13,14,13,2,58.0,93.8,37.3,45.0,46.5,26.4,100856,107996,12183.32,1.077,11.368,2.086,"Senior Data role. Focus on pipelines, modeling, and SQL. Requirements: 14 items; Responsibilities: 13 items."
4,1,0,2,0,2.22,1,12,9,3,2,38.9,25.9,28.3,41.6,78.1,40.6,33830,46177,12427.24,0.75,12.057,0.911,"Junior Marketing role. Focus on analytics, campaigns, and SEO. Requirements: 9 items; Responsibilities: 12 items."
3,3,0,5,1,7.05,1,12,13,10,2,47.6,50.5,36.6,73.0,35.4,48.7,55275,110896,10318.08,1.083,11.672,1.889,"Senior Sales role. Focus on quota, pipeline, and closing. Requirements: 13 items; Responsibilities: 12 items."
4,0,2,2,0,1.52,1,6,8,10,0,24.4,27.4,37.7,37.2,78.6,35.3,23581,32099,11039.47,1.333,17.194,0.995,"Intern Marketing role. Focus on campaigns, SEO, and ads. Requirements: 8 items; Responsibilities: 6 items."
2,2,0,4,1,4.56,1,10,18,6,2,46.7,55.7,48.6,53.6,38.2,40.8,57799,58799,10482.43,1.8,10.128,1.415,"Mid Design role. Focus on usability, UX/UI, and prototypes. Requirements: 18 items; Responsibilities: 10 items."
1,3,0,0,1,9.86,2,13,17,12,1,70.6,93.7,47.9,28.5,51.5,65.1,86530,87530,8012.47,1.308,11.911,2.245,"Senior Data role. Focus on modeling, SQL, and dashboard. Requirements: 17 items; Responsibilities: 13 items."
0,1,0,3,0,2.03,2,9,9,10,1,62.1,37.9,30.1,26.0,44.4,45.5,44115,69808,18826.35,1.0,13.661,1.381,"Junior Software role. Focus on microservices, frontend, and API. Requirements: 9 items; Responsibilities: 9 items."
5,2,0,1,0,7.0,1,9,9,10,2,53.9,44.6,48.9,31.9,35.5,63.2,43524,71195,7173.88,1.0,15.442,1.551,"Mid Operations role. Focus on coordination, logistics, and SOP. Requirements: 9 items; Responsibilities: 9 items."
4,0,2,2,0,1.64,2,4,3,7,2,30.2,25.9,30.9,54.1,73.6,31.6,23954,24954,9254.58,0.75,35.195,-0.051,"Intern Marketing role. Focus on SEO, campaigns, and content. Requirements: 3 items; Responsibilities: 4 items."
3,0,2,3,1,0.69,1,5,7,9,2,28.7,34.6,31.0,68.3,26.5,43.8,28583,29583,17204.01,1.4,19.413,-0.268,"Intern Sales role. Focus on quota, account, and CRM. Requirements: 7 items; Responsibilities: 5 items."
4,2,0,0,0,5.28,2,12,10,12,1,39.1,21.9,20.5,58.6,76.1,23.9,61618,91622,12191.61,0.833,10.916,0.98,"Mid Marketing role. Focus on SEO, brand, and ads. Requirements: 10 items; Responsibilities: 12 items."
2,3,0,0,0,7.47,1,16,16,8,1,37.0,61.4,59.8,37.1,68.0,54.4,52554,92491,8561.08,1.0,9.928,2.193,"Senior Design role. Focus on prototypes, UX/UI, and usability. Requirements: 16 items; Responsibilities: 16 items."
5,2,0,3,0,8.64,1,11,9,7,1,42.7,50.6,19.5,23.6,50.6,82.5,52583,106856,8266.1,0.818,13.474,1.608,"Mid Operations role. Focus on reporting, coordination, and quality. Requirements: 9 items; Responsibilities: 11 items."
4,0,0,4,0,0.14,1,5,9,6,1,29.0,10.4,27.6,39.7,70.0,37.5,18890,32191,22412.44,1.8,15.293,0.565,"Intern Marketing role. Focus on brand, ads, and campaigns. Requirements: 9 items; Responsibilities: 5 items."
4,1,0,0,0,5.27,1,11,9,9,0,58.1,42.7,43.9,25.0,55.3,48.8,32001,51732,6673.8,0.818,13.683,1.38,"Junior Marketing role. Focus on brand, analytics, and content. Requirements: 9 items; Responsibilities: 11 items."
1,2,0,5,0,7.51,1,12,11,14,2,43.6,76.3,48.4,31.2,41.7,31.6,68260,98412,9797.85,0.917,11.861,0.706,"Mid Data role. Focus on SQL, ETL, and dashboard. Requirements: 11 items; Responsibilities: 12 items."
1,0,2,2,0,0.75,1,8,8,5,0,42.6,55.8,32.8,41.5,43.9,52.9,36391,41663,22272.75,1.0,16.851,-0.246,"Intern Data role. Focus on SQL, pipelines, and experiments. Requirements: 8 items; Responsibilities: 8 items."
5,1,1,5,0,5.92,1,8,8,11,1,32.2,53.1,44.9,39.9,53.7,60.6,43790,49525,6744.98,1.0,17.776,1.393,"Junior Operations role. Focus on quality, reporting, and coordination. Requirements: 8 items; Responsibilities: 8 items."
5,1,0,0,1,0.0,1,7,9,8,2,38.9,25.6,43.3,63.2,57.3,87.9,39466,44511,41988.51,1.286,19.766,0.972,"Junior Operations role. Focus on process, quality, and logistics. Requirements: 9 items; Responsibilities: 7 items."
0,3,1,5,1,8.55,1,14,13,9,0,100.0,44.1,29.7,47.0,59.2,59.5,49352,115812,8643.44,0.929,12.57,1.36,"Senior Software role. Focus on code review, API, and microservices. Requirements: 13 items; Responsibilities: 14 items."
0,2,0,3,0,6.01,1,10,13,16,1,85.3,43.9,50.5,35.7,60.5,41.0,71192,74146,10368.65,1.3,13.782,1.52,"Mid Software role. Focus on microservices, backend, and CI/CD. Requirements: 13 items; Responsibilities: 10 items."
1,0,2,4,0,1.22,1,9,3,9,1,46.9,48.3,26.4,36.8,63.8,52.8,20729,31211,11709.87,0.333,22.92,1.65,"Intern Data role. Focus on ETL, dashboard, and SQL. Requirements: 3 items; Responsibilities: 9 items."
5,2,0,4,1,7.21,0,8,12,9,2,64.0,37.7,44.6,57.4,51.8,79.3,58936,74645,8132.69,1.5,16.739,1.239,"Mid Operations role. Focus on process, logistics, and reporting. Requirements: 12 items; Responsibilities: 8 items."
4,2,0,1,0,5.11,2,11,14,6,1,59.9,47.1,31.1,48.4,76.5,40.2,43996,66233,9022.02,1.273,12.127,1.182,"Mid Marketing role. Focus on campaigns, analytics, and content. Requirements: 14 items; Responsibilities: 11 items."
1,1,2,1,0,3.21,1,8,12,8,2,54.3,50.8,49.6,37.8,55.5,32.3,33184,56740,10677.6,1.5,14.011,1.205,"Junior Data role. Focus on pipelines, modeling, and experiments. Requirements: 12 items; Responsibilities: 8 items."
2,3,0,5,0,10.27,1,10,16,6,0,68.8,19.1,83.1,54.5,33.1,48.1,87866,88866,7838.74,1.6,11.795,2.241,"Senior Design role. Focus on design system, UX/UI, and usability. Requirements: 16 items; Responsibilities: 10 items."
5,2,1,2,0,5.59,1,10,16,8,0,27.1,56.1,36.4,43.6,25.6,51.4,57311,77663,10237.95,1.6,9.243,0.396,"Mid Operations role. Focus on process, coordination, and SOP. Requirements: 16 items; Responsibilities: 10 items."
5,0,0,1,0,0.0,3,3,8,9,2,32.6,42.8,42.4,31.3,18.9,41.3,18677,35441,27059.1,2.667,19.032,0.781,"Intern Operations role. Focus on process, quality, and logistics. Requirements: 8 items; Responsibilities: 3 items."
1,2,1,3,1,6.76,1,10,19,3,1,43.4,30.5,37.4,35.5,65.3,41.5,69995,70995,9087.04,1.9,8.743,1.371,"Mid Data role. Focus on SQL, dashboard, and ETL. Requirements: 19 items; Responsibilities: 10 items."
4,2,1,5,0,5.65,2,10,11,6,0,35.5,39.7,36.4,45.2,92.3,49.9,70361,89894,12052.82,1.1,14.239,3.421,"Mid Marketing role. Focus on content, campaigns, and SEO. Requirements: 11 items; Responsibilities: 10 items."
5,0,2,1,0,0.46,3,13,3,7,1,40.7,39.6,28.1,40.9,47.1,69.2,23396,34111,19723.1,0.231,16.594,1.839,"Intern Operations role. Focus on SOP, logistics, and reporting. Requirements: 3 items; Responsibilities: 13 items."
4,1,1,5,0,4.32,1,6,4,6,2,44.3,39.0,18.2,46.0,63.2,39.9,38960,45740,7962.81,0.667,25.059,0.705,"Junior Marketing role. Focus on brand, ads, and campaigns. Requirements: 4 items; Responsibilities: 6 items."
2,1,0,0,0,2.33,1,10,4,11,0,40.3,42.1,37.8,39.8,44.8,48.7,23498,49090,10889.24,0.4,18.108,1.798,"Junior Design role. Focus on UX/UI, wireframes, and prototypes. Requirements: 4 items; Responsibilities: 10 items."
2,2,0,3,1,4.12,1,9,12,9,1,31.0,46.4,72.7,78.5,26.8,44.5,27498,70942,9611.93,1.333,14.283,1.345,"Mid Design role. Focus on UX/UI, user research, and wireframes. Requirements: 12 items; Responsibilities: 9 items."
3,3,0,2,0,7.59,3,14,10,11,1,44.8,38.6,61.0,89.6,51.7,47.2,90854,99849,11099.46,0.714,13.872,2.013,"Senior Sales role. Focus on quota, leads, and closing. Requirements: 10 items; Responsibilities: 14 items."
2,1,0,3,0,3.2,0,7,6,16,1,39.8,50.5,74.2,36.6,31.9,35.1,44958,45958,10812.75,0.857,20.624,1.773,"Junior Design role. Focus on usability, UX/UI, and design system. Requirements: 6 items; Responsibilities: 7 items."
2,3,0,3,1,8.19,1,11,17,9,0,16.1,40.1,100.0,77.9,39.5,74.0,79813,97476,9648.7,1.545,12.41,1.778,"Senior Design role. Focus on user research, usability, and prototypes. Requirements: 17 items; Responsibilities: 11 items."
1,2,0,1,0,3.74,1,14,7,10,0,24.2,85.9,21.9,47.3,40.3,47.4,56678,65428,12878.16,0.5,12.719,1.727,"Mid Data role. Focus on SQL, ETL, and dashboard. Requirements: 7 items; Responsibilities: 14 items."
4,2,0,0,1,8.71,1,13,12,7,2,34.5,61.0,43.6,32.5,92.2,60.3,51019,93313,7430.61,0.923,12.965,0.675,"Mid Marketing role. Focus on content, ads, and SEO. Requirements: 12 items; Responsibilities: 13 items."
1,3,0,3,0,9.37,0,8,17,7,1,29.3,69.2,43.0,60.3,42.3,57.9,76925,116638,9332.26,2.125,12.087,2.313,"Senior Data role. Focus on SQL, experiments, and dashboard. Requirements: 17 items; Responsibilities: 8 items."
1,1,0,5,0,3.7,1,8,13,11,1,38.3,100.0,54.9,46.0,19.4,40.0,47335,48335,10169.78,1.625,14.217,1.128,"Junior Data role. Focus on pipelines, SQL, and dashboard. Requirements: 13 items; Responsibilities: 8 items."
0,3,0,1,1,8.52,1,12,15,17,2,96.8,60.6,33.8,33.3,46.4,58.7,104369,134430,12537.26,1.25,12.205,2.686,"Senior Software role. Focus on CI/CD, frontend, and microservices. Requirements: 15 items; Responsibilities: 12 items."
3,3,0,3,0,3.33,1,9,11,12,0,64.3,55.0,49.3,80.5,60.6,63.2,39292,87432,14623.34,1.222,18.648,1.905,"Senior Sales role. Focus on leads, pipeline, and quota. Requirements: 11 items; Responsibilities: 9 items."
1,2,0,0,1,7.36,2,11,9,6,0,32.9,100.0,47.2,26.4,36.1,59.0,63869,95798,9549.42,0.818,15.082,1.466,"Mid Data role. Focus on modeling, SQL, and dashboard. Requirements: 9 items; Responsibilities: 11 items."
5,1,0,2,0,1.96,1,10,13,13,1,47.6,31.3,38.1,66.1,23.1,74.6,36231,44184,13605.8,1.3,12.208,0.859,"Junior Operations role. Focus on reporting, SOP, and logistics. Requirements: 13 items; Responsibilities: 10 items."
4,2,0,0,0,6.64,1,11,16,7,2,48.3,48.9,14.2,46.8,76.9,55.5,69069,72527,9261.84,1.455,10.761,1.745,"Mid Marketing role. Focus on brand, content, and ads. Requirements: 16 items; Responsibilities: 11 items."
2,2,0,0,1,3.76,1,12,11,7,0,30.3,43.8,80.0,17.6,55.5,41.7,49057,66950,12193.4,0.917,11.692,0.928,"Mid Design role. Focus on design system, user research, and wireframes. Requirements: 11 items; Responsibilities: 12 items."
3,2,0,4,0,7.46,1,15,15,7,1,31.4,55.6,30.5,79.2,48.2,54.6,76494,78794,9174.36,1.0,9.985,1.424,"Mid Sales role. Focus on CRM, quota, and leads. Requirements: 15 items; Responsibilities: 15 items."
5,2,0,5,0,4.88,2,9,14,7,2,53.3,64.5,31.0,59.3,45.4,82.6,59938,68509,10925.58,1.556,14.61,1.176,"Mid Operations role. Focus on process, SOP, and quality. Requirements: 14 items; Responsibilities: 9 items."
1,3,0,5,0,7.68,1,16,14,10,0,33.6,82.4,40.3,29.9,62.6,57.1,84245,85245,9759.72,0.875,10.201,1.862,"Senior Data role. Focus on pipelines, SQL, and ETL. Requirements: 14 items; Responsibilities: 16 items."
4,3,1,4,1,10.99,1,18,18,6,0,25.4,38.2,55.2,54.5,82.0,51.3,74482,90082,6861.74,1.0,8.513,1.976,"Senior Marketing role. Focus on analytics, brand, and content. Requirements: 18 items; Responsibilities: 18 items."
1,4,0,0,0,12.46,3,8,15,12,0,75.4,75.6,52.5,59.0,39.3,47.6,134328,186865,11927.78,1.875,15.191,2.529,"Lead Data role. Focus on dashboard, pipelines, and modeling. Requirements: 15 items; Responsibilities: 8 items."
3,4,1,5,0,7.5,3,14,19,5,2,26.1,55.0,70.7,91.4,73.7,31.4,108307,116195,13211.3,1.357,10.556,1.961,"Lead Sales role. Focus on closing, pipeline, and CRM. Requirements: 19 items; Responsibilities: 14 items."
1,0,0,0,1,0.28,1,9,9,10,2,43.0,80.8,37.1,30.4,36.0,25.2,36877,37877,29130.52,1.0,14.022,0.192,"Intern Data role. Focus on pipelines, dashboard, and SQL. Requirements: 9 items; Responsibilities: 9 items."
5,3,0,1,0,8.46,2,13,14,9,1,32.0,64.6,37.5,38.4,63.1,100.0,67153,104149,9058.3,1.077,12.426,1.583,"Senior Operations role. Focus on logistics, coordination, and SOP. Requirements: 14 items; Responsibilities: 13 items."
0,3,0,1,1,7.64,1,11,13,14,1,100.0,66.9,36.8,54.1,40.1,64.8,81574,82574,9496.33,1.182,15.113,1.993,"Senior Software role. Focus on backend, microservices, and CI/CD. Requirements: 13 items; Responsibilities: 11 items."
1,4,0,4,1,12.08,2,18,22,5,0,60.3,92.3,65.8,62.5,49.4,59.8,81198,185418,10190.07,1.222,9.754,2.254,"Lead Data role. Focus on SQL, dashboard, and experiments. Requirements: 22 items; Responsibilities: 18 items."
0,1,2,0,0,2.46,2,10,7,10,1,77.9,53.0,22.7,48.6,38.5,37.9,39611,64758,15070.1,0.7,16.39,0.557,"Junior Software role. Focus on code review, frontend, and microservices. Requirements: 7 items; Responsibilities: 10 items."
5,4,0,5,1,6.44,1,11,15,8,2,70.0,52.9,47.4,51.5,62.9,86.4,58863,59863,7973.76,1.364,14.27,1.961,"Lead Operations role. Focus on reporting, SOP, and logistics. Requirements: 15 items; Responsibilities: 11 items."
3,3,2,1,0,6.35,1,15,11,7,2,62.5,45.9,54.8,75.9,56.5,67.9,87150,122188,14233.81,0.733,13.985,1.62,"Senior Sales role. Focus on account, leads, and CRM. Requirements: 11 items; Responsibilities: 15 items."
2,1,0,5,0,3.21,1,8,9,13,1,58.3,32.2,73.2,59.3,22.1,42.9,41654,49522,10823.39,1.125,16.938,1.315,"Junior Design role. Focus on usability, wireframes, and design system. Requirements: 9 items; Responsibilities: 8 items."
5,1,1,3,0,4.31,2,9,9,8,1,40.9,62.2,51.6,43.5,50.9,100.0,52598,55867,10210.51,1.0,19.387,1.857,"Junior Operations role. Focus on process, SOP, and logistics. Requirements: 9 items; Responsibilities: 9 items."
5,2,0,1,0,7.05,1,7,10,13,2,22.4,53.7,45.2,49.2,43.9,97.5,45768,49758,5931.27,1.429,18.344,1.233,"Mid Operations role. Focus on quality, logistics, and SOP. Requirements: 10 items; Responsibilities: 7 items."
4,3,1,2,0,10.45,1,14,18,8,2,57.4,27.3,33.0,60.7,83.7,44.3,58288,93407,6621.63,1.286,9.575,1.321,"Senior Marketing role. Focus on campaigns, analytics, and content. Requirements: 18 items; Responsibilities: 14 items."
2,2,0,0,1,6.19,1,11,13,8,1,23.9,49.6,43.3,49.9,37.6,30.8,42103,95350,9560.95,1.182,9.796,1.202,"Mid Design role. Focus on UX/UI, usability, and prototypes. Requirements: 13 items; Responsibilities: 11 items."
2,2,0,2,0,5.44,1,8,14,7,1,31.4,35.4,79.5,32.2,31.4,46.7,54378,81682,10558.35,1.75,11.662,1.211,"Mid Design role. Focus on wireframes, design system, and prototypes. Requirements: 14 items; Responsibilities: 8 items."
2,3,0,4,0,9.48,2,12,11,8,0,39.2,61.8,55.0,54.8,53.4,68.9,65919,71222,6545.79,0.917,14.484,0.896,"Senior Design role. Focus on prototypes, usability, and user research. Requirements: 11 items; Responsibilities: 12 items."
3,2,0,1,1,5.62,2,14,11,7,2,46.8,24.8,60.5,92.7,49.3,64.8,54327,84715,10504.14,0.786,13.553,1.249,"Mid Sales role. Focus on quota, CRM, and pipeline. Requirements: 11 items; Responsibilities: 14 items."
4,3,1,5,0,7.2,1,17,19,6,1,33.1,66.3,41.5,51.6,100.0,53.9,90987,91987,11162.69,1.118,9.622,1.878,"Senior Marketing role. Focus on analytics, brand, and ads. Requirements: 19 items; Responsibilities: 17 items."
0,1,2,3,0,2.79,2,4,12,13,1,88.3,54.8,31.1,43.0,47.6,33.4,43608,44608,11645.22,3.0,18.632,1.535,"Junior Software role. Focus on CI/CD, API, and code review. Requirements: 12 items; Responsibilities: 4 items."
0,2,0,2,0,7.37,1,12,13,13,0,90.5,50.2,49.5,48.2,33.2,47.1,67744,86665,9227.56,1.083,12.748,0.798,"Mid Software role. Focus on code review, frontend, and microservices. Requirements: 13 items; Responsibilities: 12 items."
0,2,1,1,0,8.31,1,10,15,8,0,100.0,46.4,32.6,46.2,31.7,37.5,36326,86258,6580.82,1.5,11.777,1.361,"Mid Software role. Focus on frontend, microservices, and code review. Requirements: 15 items; Responsibilities: 10 items."
3,3,0,4,1,10.59,2,11,17,13,1,62.0,43.5,49.1,81.5,33.7,44.6,42680,99183,6121.41,1.545,11.229,1.45,"Senior Sales role. Focus on pipeline, CRM, and account. Requirements: 17 items; Responsibilities: 11 items."
0,1,0,2,0,1.09,1,9,10,11,1,52.3,41.2,33.1,39.2,34.0,78.1,44801,50592,22808.87,1.111,14.629,1.23,"Junior Software role. Focus on CI/CD, microservices, and frontend. Requirements: 10 items; Responsibilities: 9 items."
3,1,0,5,0,5.13,1,12,11,6,1,27.8,35.5,15.9,58.7,43.7,47.8,47451,56824,8506.54,0.917,9.973,1.398,"Junior Sales role. Focus on quota, closing, and pipeline. Requirements: 11 items; Responsibilities: 12 items."
3,1,0,2,0,1.81,2,10,11,9,0,38.4,19.2,39.2,78.0,39.9,38.9,36558,45545,14616.74,1.1,12.078,1.007,"Junior Sales role. Focus on quota, CRM, and account. Requirements: 11 items; Responsibilities: 10 items."
3,2,0,4,0,5.21,3,8,11,10,1,52.1,59.8,58.2,50.6,48.6,52.9,38717,74152,9091.23,1.375,16.956,1.631,"Mid Sales role. Focus on leads, quota, and CRM. Requirements: 11 items; Responsibilities: 8 items."
3,2,1,5,1,6.78,1,11,17,5,1,35.7,55.7,22.5,93.3,39.1,45.2,52544,100173,9808.5,1.545,10.412,1.689,"Mid Sales role. Focus on closing, leads, and CRM. Requirements: 17 items; Responsibilities: 11 items."
2,3,0,5,0,5.55,1,14,21,4,1,39.7,40.5,86.4,41.9,55.6,35.6,45653,96250,10828.0,1.5,8.563,1.585,"Senior Design role. Focus on usability, design system, and wireframes. Requirements: 21 items; Responsibilities: 14 items."
0,2,0,1,0,3.7,1,13,13,9,0,65.2,53.1,59.4,43.2,58.7,54.7,77884,78884,16669.11,1.0,12.857,1.041,"Mid Software role. Focus on CI/CD, API, and code review. Requirements: 13 items; Responsibilities: 13 items."
4,3,0,2,0,6.66,1,12,15,11,1,39.5,51.8,68.2,29.8,57.1,61.3,67048,70760,8993.86,1.25,11.394,2.178,"Senior Marketing role. Focus on analytics, brand, and content. Requirements: 15 items; Responsibilities: 12 items."
5,0,2,4,1,3.39,2,6,14,10,0,31.0,38.5,32.5,41.4,34.8,81.0,34155,44588,8976.62,2.333,12.958,0.571,"Intern Operations role. Focus on SOP, coordination, and logistics. Requirements: 14 items; Responsibilities: 6 items."
2,4,0,2,0,12.65,2,15,19,4,1,22.2,43.8,100.0,37.7,48.3,44.3,69660,112015,6656.26,1.267,8.716,2.814,"Lead Design role. Focus on prototypes, UX/UI, and user research. Requirements: 19 items; Responsibilities: 15 items."
0,3,0,1,0,6.38,1,14,17,13,0,71.3,58.6,50.5,39.8,49.5,45.6,81436,112470,13137.17,1.214,10.169,1.885,"Senior Software role. Focus on frontend, API, and code review. Requirements: 17 items; Responsibilities: 14 items."
3,1,0,3,0,3.7,2,4,11,11,1,71.2,32.0,40.0,84.6,38.7,51.2,47373,53476,10734.62,2.75,21.192,1.613,"Junior Sales role. Focus on closing, leads, and pipeline. Requirements: 11 items; Responsibilities: 4 items."
3,2,0,5,0,6.02,1,14,13,11,1,50.3,48.0,47.3,95.4,44.3,52.8,67969,86951,11035.37,0.929,12.519,1.111,"Mid Sales role. Focus on account, closing, and CRM. Requirements: 13 items; Responsibilities: 14 items."
4,0,2,2,1,1.6,1,7,6,9,0,50.4,41.7,65.1,32.1,81.6,36.7,23779,38657,12015.89,0.857,23.657,0.927,"Intern Marketing role. Focus on SEO, campaigns, and content. Requirements: 6 items; Responsibilities: 7 items."
3,2,0,2,0,4.58,0,11,15,9,1,44.0,48.1,56.4,59.3,21.2,38.2,58527,110940,15182.09,1.364,10.273,1.562,"Mid Sales role. Focus on leads, closing, and quota. Requirements: 15 items; Responsibilities: 11 items."
1,2,0,4,0,8.24,1,8,8,7,0,38.4,68.6,26.3,31.0,61.6,48.8,63211,86727,8114.48,1.0,17.169,1.677,"Mid Data role. Focus on SQL, ETL, and dashboard. Requirements: 8 items; Responsibilities: 8 items."
0,2,0,3,0,5.14,1,11,15,8,2,59.9,42.9,42.9,58.6,59.3,66.0,40289,46359,7051.19,1.364,12.675,1.388,"Mid Software role. Focus on backend, code review, and CI/CD. Requirements: 15 items; Responsibilities: 11 items."
1,2,0,1,0,7.18,1,15,17,24,0,40.2,91.0,38.8,55.9,38.1,37.3,57029,58029,7030.93,1.133,9.416,2.218,"Mid Data role. Focus on dashboard, ETL, and pipelines. Requirements: 17 items; Responsibilities: 15 items."
1,2,0,5,0,2.93,1,9,12,10,1,44.6,78.7,52.6,30.6,39.7,31.7,84492,85492,21646.73,1.333,13.237,1.018,"Mid Data role. Focus on experiments, ETL, and modeling. Requirements: 12 items; Responsibilities: 9 items."
4,3,0,3,0,8.83,0,9,14,7,1,34.3,42.4,38.9,52.9,64.6,50.4,76362,108415,9396.12,1.556,12.322,1.345,"Senior Marketing role. Focus on SEO, content, and brand. Requirements: 14 items; Responsibilities: 9 items."
3,1,1,4,1,3.71,1,9,15,14,1,34.7,42.5,58.1,91.3,32.1,58.8,43389,45167,9404.92,1.667,13.234,0.618,"Junior Sales role. Focus on account, pipeline, and CRM. Requirements: 15 items; Responsibilities: 9 items."
